Campo;Fuente1;Fuente2;Fuente3;Fuente4;Fuente5;Fuente6
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;Avaluaciones;F1835;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1891;;;;;
campovx_11_fuente;F1938 AT -1;;;;;
campovx_11_fuente;F1938 AT -1;;;;;
campovx_11_fuente;F1903;;;;;
campovx_11_fuente;Resultado del Cálculo de Cotizaciones Previsionales (Motor de Cálculo);;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;F1943;Validaciones DDJJ;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;RIAC;F1903;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;Nómina SDF: Obligados a implementar el sistema de trazabilidad;;;;;
campovx_11_fuente;RIAC;F1903;;;;
campovx_11_fuente;F1943;Validaciones DDJJ;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F22AT-1;;;;;
campovx_11_fuente;Información Detalle de Ventas;Vx29030154;;;;
campovx_11_fuente;Información Detalle de Ventas;Vx29030072;;;;
campovx_11_fuente;F1847 AT-1;;;;;
campovx_11_fuente;F1847 AT-1;;;;;
campovx_11_fuente;F1847 AT-1;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F1847;;;;;
campovx_11_fuente;F22;Vector Renta;;;;
campovx_11_fuente;F22;Vector Renta;CVC;;;
campovx_11_fuente;F22;Vector Renta;;;;
campovx_11_fuente;F22;Vector Renta;CVC;;;
campovx_11_fuente;F1943;Validaciones DDJJ;;;;
campovx_11_fuente;F1943;Validaciones DDJJ;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;RIAC;F22Sociedad;;;;
campovx_11_fuente;RIAC;F22Sociedad;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1943;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Registro de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Registro de Compras;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_11_fuente;Información Registro de Compras;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Libro de Ventas;;;;;
campovx_11_fuente;Información Libro de Ventas.;;;;;
campovx_11_fuente;Información Libro de Ventas.;;;;;
campovx_11_fuente;Información Registro de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_11_fuente;Nómina devoluciones solicitadas;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;Vector Renta;F1923;;;;
campovx_11_fuente;Vector Renta;F1923;;;;
campovx_11_fuente;Vector Renta;F1847;;;;
campovx_11_fuente;Vector Renta;F1847;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_11_fuente;RIAC;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;Nómina SDF: Beneficiados 14D;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;Nomina SDF - Nómina empresas constructoras (DASCT);;;;;
campovx_11_fuente;Vectores de Renta;AT;;;;
campovx_11_fuente;Nómina Cálculo APV;;;;;
campovx_11_fuente;Códigos de la base de datos del cálculo previsional del año actual;F22;;;;
campovx_11_fuente;F1871;AT;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F1871;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;RIAC;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F22;;;;;
campovx_11_fuente;F29;;;;;
campovx_11_fuente;F1938 AT -1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F1922;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1932;;;;;
campovx_11_fuente;F1887;;;;;
campovx_11_fuente;F1879;;;;;
campovx_11_fuente;Nómina Presencia Bursátil de Acciones en Bolsa (ACCIONES.DAT);F1891;;;;
campovx_11_fuente;SAG;;;;;
campovx_11_fuente;SAG;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;CVC;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;Nómina SDF: artículo 15 transitorio Ley 21.210;;;;;
campovx_11_fuente;F1926 AT-1;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F50;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1947;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1948;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
campovx_11_fuente;F1949;;;;;
